257.1466 	EXP 	attention_cross: autoDraw = False
257.1466 	EXP 	motor_cue: image = '../stims/right_foot.png'
257.1466 	EXP 	motor_cue: autoDraw = True
258.3522 	EXP 	motor_cue: autoDraw = False
258.3522 	EXP 	attempt: autoDraw = True
262.0980 	EXP 	attempt: autoDraw = False
262.0980 	EXP 	image_2: autoDraw = True
264.0853 	EXP 	New trial (rep=1, index=14): <Trial 29 (14 in rep 1) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 29, 'thisTrialN': 14, 'thisRepN': 1}>
264.1082 	EXP 	image_2: autoDraw = False
264.1082 	EXP 	attention_cross: autoDraw = True
266.1604 	EXP 	attention_cross: autoDraw = False
266.1604 	EXP 	motor_cue: image = '../stims/left_foot.png'
266.1604 	EXP 	motor_cue: autoDraw = True
267.3698 	EXP 	motor_cue: autoDraw = False
267.3698 	EXP 	attempt: autoDraw = True
271.1173 	EXP 	attempt: autoDraw = False
271.1173 	EXP 	image_2: autoDraw = True
273.0991 	EXP 	image_2: autoDraw = False
273.0992 	EXP 	Graz: status = STOPPED
273.1363 	INFO 	saved data to 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\experiment\\data\\TT000_Graz_2026-09-07_19h17.51.690.csv'
273.1372 	INFO 	saved data to C:\Users\User\Documents\GitHub\real_time_bci\experiment\data\TT000_Graz_2026-09-07_19h17.51.690.psydat
273.2826 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
